"{{-0.596283327385969, 0.9945788120076026}, {-0.5940367946974847, 1.0197713741714818}, {-0.4553001619506931, 1.0212840060286847}}","{0.010455364299880584, 0.2005356454505297, -0.9796306141914392}"
"{{-0.46474331065184993, 0.9959282262404068}, {-0.4675800586809287, 0.9741737759589959}, {-0.5836751564026195, 0.9731167097076601}}","{0.005540593656980629, 0.8058205643431583, -0.5921338699176075}"
"{{-0.5836751564026195, 0.9731167097076601}, {-0.596283327385969, 0.9945788120076026}, {-0.46474331065184993, 0.9959282262404068}}","{0.0061290275486758725, 0.8037249360123851, -0.5949694632947097}"
"{{-0.4675800586809287, 0.9741737759589959}, {-0.464191140554777, 0.9646093093638547}, {-0.5653255997416687, 0.9638147729545017}}","{-0.00483337243384532, 0.8059746288577548, 0.5919303473792507}"
"{{-0.5653255997416687, 0.9638147729545017}, {-0.5836751564026195, 0.9731167097076601}, {-0.4675800586809287, 0.9741737759589959}}","{-0.0055685132222357495, 0.8036192691836255, 0.5951176874007942}"
"{{-0.464191140554777, 0.9646093093638547}, {-0.45493059465115343, 0.9749000168161843}, {-0.5494221624017521, 0.9742106808587844}}","{-0.0073535900780801805, 0.20211255656282043, 0.9793346921214444}"
"{{-0.5494221624017521, 0.9742106808587844}, {-0.5653255997416687, 0.9638147729545017}, {-0.464191140554777, 0.9646093093638547}}","{-0.007999622252177698, 0.20034576820647096, 0.9796925942384077}"
"{{-0.5940367946974847, 1.0197713741714818}, {-0.596283327385969, 0.9945788120076026}, {-0.6845484749728421, 0.9851912320965991}}","{0.09791181948512727, 0.20650506257672524, -0.9735342493899711}"
"{{-0.6845484749728421, 0.9851912320965991}, {-0.6864683526525642, 1.0092643266891326}, {-0.5940367946974847, 1.0197713741714818}}","{0.10199272957379257, 0.1967290647038217, -0.9751385328325648}"
"{{-0.596283327385969, 0.9945788120076026}, {-0.5836751564026195, 0.9731167097076601}, {-0.6631047413741009, 0.9657442377356377}}","{0.05260914883000631, 0.8115164488658915, -0.5819564680278716}"
"{{-0.6631047413741009, 0.9657442377356377}, {-0.6845484749728421, 0.9851912320965991}, {-0.596283327385969, 0.9945788120076026}}","{0.060435176294722295, 0.7970323844628264, -0.600905123612478}"
"{{-0.5836751564026195, 0.9731167097076601}, {-0.5653255997416687, 0.9638147729545017}, {-0.6361503724198022, 0.9582588450109399}}","{-0.045474224293678964, 0.8104452098713882, 0.5840467932635275}"
"{{-0.6361503724198022, 0.9582588450109399}, {-0.6631047413741009, 0.9657442377356377}, {-0.5836751564026195, 0.9731167097076601}}","{-0.05468661982857825, 0.7943930614861625, 0.6049372177956704}"
"{{-0.5653255997416687, 0.9638147729545017}, {-0.5494221624017521, 0.9742106808587844}, {-0.6164295592160106, 0.9693807927213453}}","{-0.06946452929283624, 0.20473307712659236, 0.9763498585550169}"
"{{-0.6164295592160106, 0.9693807927213453}, {-0.6361503724198022, 0.9582588450109399}, {-0.5653255997416687, 0.9638147729545017}}","{-0.07617745500015663, 0.19226054455127906, 0.9783827872354176}"
"{{-0.6864683526525642, 1.0092643266891326}, {-0.6845484749728421, 0.9851912320965991}, {-0.7225885813219272, 0.9605717338629187}}","{0.40080234769343864, 0.23908789120983126, -0.8844175814400478}"
"{{-0.7225885813219272, 0.9605717338629187}, {-0.7253085106731112, 0.9817988750118627}, {-0.6864683526525642, 1.0092643266891326}}","{0.41778104405734773, 0.21390701045381802, -0.8830078086319865}"
"{{-0.6845484749728421, 0.9851912320965991}, {-0.6631047413741009, 0.9657442377356377}, {-0.699727661887979, 0.946276442669875}}","{0.1987032625147267, 0.8472026778452788, -0.4927115140909461}"
"{{-0.699727661887979, 0.946276442669875}, {-0.7225885813219272, 0.9605717338629187}, {-0.6845484749728421, 0.9851912320965991}}","{0.23709965114999504, 0.8185705560816539, -0.5231883027560182}"
"{{-0.6631047413741009, 0.9657442377356377}, {-0.6361503724198022, 0.9582588450109399}, {-0.6712698824260004, 0.9434883980902627}}","{-0.1757525853952084, 0.8407000542254719, 0.5121859501706275}"
"{{-0.6712698824260004, 0.9434883980902627}, {-0.699727661887979, 0.946276442669875}, {-0.6631047413741009, 0.9657442377356377}}","{-0.22029667676098208, 0.8081302664714136, 0.5462552943641913}"
"{{-0.6361503724198022, 0.9582588450109399}, {-0.6164295592160106, 0.9693807927213453}, {-0.6508935588205756, 0.9565031347886175}}","{-0.2897382338193029, 0.2255422219034442, 0.9301518488946461}"
"{{-0.6508935588205756, 0.9565031347886175}, {-0.6712698824260004, 0.9434883980902627}, {-0.6361503724198022, 0.9582588450109399}}","{-0.31842870627330294, 0.1935410126544833, 0.9279790059272826}"
"{{-0.7253085106731112, 0.9817988750118627}, {-0.7225885813219272, 0.9605717338629187}, {-0.7066465699486214, 0.9159930231627624}}","{0.8993591453823208, 0.27371543285301675, -0.3409295960095973}"
"{{-0.7066465699486214, 0.9159930231627624}, {-0.7070108281427603, 0.9323821836379047}, {-0.7253085106731112, 0.9817988750118627}}","{0.9098253506459657, 0.25273106122864214, -0.32915777677610775}"
"{{-0.7225885813219272, 0.9605717338629187}, {-0.699727661887979, 0.946276442669875}, {-0.6895299569293146, 0.9105291199113673}}","{0.43105857143290505, 0.883100147431642, -0.18526369747048477}"
"{{-0.6895299569293146, 0.9105291199113673}, {-0.7066465699486214, 0.9159930231627624}, {-0.7225885813219272, 0.9605717338629187}}","{0.47116102385766023, 0.8637745494161391, -0.1786079992003359}"
"{{-0.699727661887979, 0.946276442669875}, {-0.6712698824260004, 0.9434883980902627}, {-0.6665862487170863, 0.9159910201467008}}","{-0.41798276999273853, 0.8830327650566118, 0.21340932459869758}"
"{{-0.6665862487170863, 0.9159910201467008}, {-0.6895299569293146, 0.9105291199113673}, {-0.699727661887979, 0.946276442669875}}","{-0.469030571368807, 0.8598688132761998, 0.20158359823266966}"
"{{-0.6712698824260004, 0.9434883980902627}, {-0.6508935588205756, 0.9565031347886175}, {-0.6487407049441811, 0.9323792701317449}}","{-0.83725708739457, 0.2734942882287411, 0.4734991487994623}"
"{{-0.6487407049441811, 0.9323792701317449}, {-0.6665862487170863, 0.9159910201467008}, {-0.6712698824260004, 0.9434883980902627}}","{-0.8645645582697132, 0.24015852949914254, 0.44142044050168905}"
"{{-0.6487407049441811, 0.9323792701317449}, {-0.6491049631383201, 0.9487684306068872}, {-0.6138978334327172, 0.9090960719568636}}","{-0.9472966128213989, -0.26313981918251783, -0.18271990285050205}"
"{{-0.6138978334327172, 0.9090960719568636}, {-0.6165921611143034, 0.8966617540323034}, {-0.6487407049441811, 0.9323792701317449}}","{-0.94844176400223, -0.2604224916098099, -0.18066085951327812}"
"{{-0.6491049631383201, 0.9487684306068872}, {-0.6662215761576267, 0.9542323338582823}, {-0.6235470743513488, 0.9070548684578816}}","{-0.47674559856069115, -0.8740126914812362, -0.09389062457313804}"
"{{-0.6235470743513488, 0.9070548684578816}, {-0.6138978334327172, 0.9090960719568636}, {-0.6491049631383201, 0.9487684306068872}}","{-0.48069431230873233, -0.8719725687038814, -0.09271902470361752}"
"{{-0.6662215761576267, 0.9542323338582823}, {-0.6891652843698552, 0.9487704336229489}, {-0.6385394811075372, 0.8947416069400586}}","{0.47668294063061656, -0.87389782135706, 0.09526789563715546}"
"{{-0.6385394811075372, 0.8947416069400586}, {-0.6235470743513488, 0.9070548684578816}, {-0.6662215761576267, 0.9542323338582823}}","{0.47996439041799355, -0.8721807702914681, 0.0945245357802167}"
"{{-0.6891652843698552, 0.9487704336229489}, {-0.7070108281427603, 0.9323821836379047}, {-0.6522448252499767, 0.8761423216142185}}","{0.9459501476890885, -0.26276579843056297, 0.19008538413602502}"
"{{-0.6522448252499767, 0.8761423216142185}, {-0.6385394811075372, 0.8947416069400586}, {-0.6891652843698552, 0.9487704336229489}}","{0.9466361554711962, -0.2609345211580933, 0.18919081590476286}"
"{{-0.6165921611143034, 0.8966617540323034}, {-0.6138978334327172, 0.9090960719568636}, {-0.5618154184806048, 0.867682031868943}}","{-0.8516162829847299, -0.26734740625372483, -0.4508603674361699}"
"{{-0.5618154184806048, 0.867682031868943}, {-0.5674504358162213, 0.857254092607911}, {-0.6165921611143034, 0.8966617540323034}}","{-0.8691949922669432, -0.23329356677901728, -0.43597497304041744}"
"{{-0.6138978334327172, 0.9090960719568636}, {-0.6235470743513488, 0.9070548684578816}, {-0.5643773622715922, 0.8625842374139573}}","{-0.4150157142798505, -0.8770107757446336, -0.24210339966341082}"
"{{-0.5643773622715922, 0.8625842374139573}, {-0.5618154184806048, 0.867682031868943}, {-0.6138978334327172, 0.9090960719568636}}","{-0.46957902230598764, -0.8471670253943681, -0.2486032439342065}"
"{{-0.6235470743513488, 0.9070548684578816}, {-0.6385394811075372, 0.8947416069400586}, {-0.5720872384017818, 0.8478394951431236}}","{0.4078509884868074, -0.8762441137868843, 0.25661999969638405}"
"{{-0.5720872384017818, 0.8478394951431236}, {-0.5643773622715922, 0.8625842374139573}, {-0.6235470743513488, 0.9070548684578816}}","{0.45516844800546935, -0.8498924395258258, 0.2655268822118257}"
"{{-0.6385394811075372, 0.8947416069400586}, {-0.6522448252499767, 0.8761423216142185}, {-0.5821268601306107, 0.8288863843792198}}","{0.8092402687060269, -0.2651489417307331, 0.5242387110884407}"
"{{-0.5821268601306107, 0.8288863843792198}, {-0.5720872384017818, 0.8478394951431236}, {-0.6385394811075372, 0.8947416069400586}}","{0.8218299685895638, -0.23918090332737132, 0.5170957340875857}"
"{{-0.5674504358162213, 0.857254092607911}, {-0.5618154184806048, 0.867682031868943}, {-0.4974376369430304, 0.8304396639106918}}","{-0.7071478598287511, -0.24458745097948473, -0.6634145635746741}"
"{{-0.4974376369430304, 0.8304396639106918}, {-0.5064716135509288, 0.8212658701564352}, {-0.5674504358162213, 0.857254092607911}}","{-0.735280303820198, -0.18911518289688264, -0.6508443150339075}"
"{{-0.5618154184806048, 0.867682031868943}, {-0.5643773622715922, 0.8625842374139573}, {-0.4920435736043516, 0.8238097091567887}}","{-0.3560276835902762, -0.8572389455962708, -0.3720022562704912}"
"{{-0.4920435736043516, 0.8238097091567887}, {-0.4974376369430304, 0.8304396639106918}, {-0.5618154184806048, 0.867682031868943}}","{-0.44595689594360494, -0.7912542271202115, -0.41837685765914584}"
"{{-0.5643773622715922, 0.8625842374139573}, {-0.5720872384017818, 0.8478394951431236}, {-0.4917581907849245, 0.8080536266320196}}","{0.34012109691875736, -0.8567483182092787, 0.38768538620426946}"
"{{-0.4917581907849245, 0.8080536266320196}, {-0.4920435736043516, 0.8238097091567887}, {-0.5643773622715922, 0.8625842374139573}}","{0.4147987773749403, -0.8000609022823929, 0.4334103447396453}"
"{{-0.5720872384017818, 0.8478394951431236}, {-0.5821268601306107, 0.8288863843792198}, {-0.4979087800065768, 0.7892600154653076}}","{0.6271314207141507, -0.24376934175571954, 0.7397855697247913}"
"{{-0.4979087800065768, 0.7892600154653076}, {-0.4917581907849245, 0.8080536266320196}, {-0.5720872384017818, 0.8478394951431236}}","{0.6458640414287242, -0.2022159320133094, 0.7361850017688107}"
"{{-0.5064716135509288, 0.8212658701564352}, {-0.4974376369430304, 0.8304396639106918}, {-0.4232162457323549, 0.801456777950861}}","{-0.5108520206149653, -0.21483496777238165, -0.8323918245969545}"
"{{-0.4232162457323549, 0.801456777950861}, {-0.4365186185111673, 0.7937132059448545}, {-0.5064716135509288, 0.8212658701564352}}","{-0.526156516772236, -0.18187940677899708, -0.8307100584727671}"
"{{-0.4974376369430304, 0.8304396639106918}, {-0.4920435736043516, 0.8238097091567887}, {-0.4082121249475887, 0.7926673944569614}}","{-0.28310767441213225, -0.8253096451198454, -0.48858370251279254}"
"{{-0.4082121249475887, 0.7926673944569614}, {-0.4232162457323549, 0.801456777950861}, {-0.4974376369430304, 0.8304396639106918}}","{-0.3280536948307689, -0.7788781441481769, -0.5345368180735286}"
"{{-0.4920435736043516, 0.8238097091567887}, {-0.4917581907849245, 0.8080536266320196}, {-0.39846041430850493, 0.7752384900930229}}","{0.2726823176428616, -0.8265286660038342, 0.49243752691975007}"
"{{-0.39846041430850493, 0.7752384900930229}, {-0.4082121249475887, 0.7926673944569614}, {-0.4920435736043516, 0.8238097091567887}}","{0.3088378191024523, -0.7877451976813853, 0.5329884661246959}"
"{{-0.4917581907849245, 0.8080536266320196}, {-0.4979087800065768, 0.7892600154653076}, {-0.40014770806735594, 0.7562248174759313}}","{0.4664666332936665, -0.21752358204647138, 0.8573752803045726}"
"{{-0.40014770806735594, 0.7562248174759313}, {-0.39846041430850493, 0.7752384900930229}, {-0.4917581907849245, 0.8080536266320196}}","{0.47520412796575323, -0.19422089641279305, 0.8581720574342417}"
"{{-0.7070108281427603, 0.9323821836379047}, {-0.7066465699486214, 0.9159930231627624}, {-0.6550252852003547, 0.8638307242660257}}","{0.9461352046588509, 0.2628172035099253, 0.18909069793190925}"
"{{-0.6550252852003547, 0.8638307242660257}, {-0.6522448252499767, 0.8761423216142185}, {-0.7070108281427603, 0.9323821836379047}}","{0.9464212090910015, 0.26099510819208016, 0.1901800422823904}"
"{{-0.7066465699486214, 0.9159930231627624}, {-0.6895299569293146, 0.9105291199113673}, {-0.6457030953244323, 0.8655123291333501}}","{0.47674559856069104, 0.8740126914812361, 0.093890624573138}"
"{{-0.6457030953244323, 0.8655123291333501}, {-0.6550252852003547, 0.8638307242660257}, {-0.7066465699486214, 0.9159930231627624}}","{0.4794521208986544, 0.872321005122172, 0.09582133263749552}"
"{{-0.6895299569293146, 0.9105291199113673}, {-0.6665862487170863, 0.9159910201467008}, {-0.630648153731509, 0.8776892213966291}}","{-0.47683126676303866, 0.8741697460955509, -0.09197389873434593}"
"{{-0.630648153731509, 0.8776892213966291}, {-0.6457030953244323, 0.8655123291333501}, {-0.6895299569293146, 0.9105291199113673}}","{-0.47998149220583375, 0.8721709938650196, -0.09452790381873974}"
"{{-0.6665862487170863, 0.9159910201467008}, {-0.6487407049441811, 0.9323792701317449}, {-0.6165921611143034, 0.8966617540323034}}","{-0.9476885557031024, 0.2632486929794104, -0.18051738706839263}"
"{{-0.6165921611143034, 0.8966617540323034}, {-0.630648153731509, 0.8776892213966291}, {-0.6665862487170863, 0.9159910201467008}}","{-0.9479835619317617, 0.2605612483161431, -0.18285240546162712}"
"{{-0.6522448252499767, 0.8761423216142185}, {-0.6550252852003547, 0.8638307242660257}, {-0.5877088915102037, 0.8185488955648327}}","{0.8159970288788949, 0.2655992370474074, 0.5134256461656848}"
"{{-0.5877088915102037, 0.8185488955648327}, {-0.5821268601306107, 0.8288863843792198}, {-0.6522448252499767, 0.8761423216142185}}","{0.8147872826249518, 0.23982264350395788, 0.5278321548896205}"
"{{-0.6550252852003547, 0.8638307242660257}, {-0.6457030953244323, 0.8655123291333501}, {-0.5854471638928669, 0.8230783593740671}}","{0.41499870720073484, 0.8770215622936154, 0.2420934784205986}"
"{{-0.5854471638928669, 0.8230783593740671}, {-0.5877088915102037, 0.8185488955648327}, {-0.6550252852003547, 0.8638307242660257}}","{0.44342868378397116, 0.851778688238387, 0.2790054993373921}"
"{{-0.6457030953244323, 0.8655123291333501}, {-0.630648153731509, 0.8776892213966291}, {-0.5778026970510641, 0.8377058845493319}}","{-0.42360323752172885, 0.8776482567262813, -0.2242628694778284}"
"{{-0.5778026970510641, 0.8377058845493319}, {-0.5854471638928669, 0.8230783593740671}, {-0.6457030953244323, 0.8655123291333501}}","{-0.4551559272682096, 0.8499014269359781, -0.2655195781195887}"
"{{-0.630648153731509, 0.8776892213966291}, {-0.6165921611143034, 0.8966617540323034}, {-0.5674504358162213, 0.857254092607911}}","{-0.8612626805292839, 0.2675926724475135, -0.43199624625673605}"
"{{-0.5674504358162213, 0.857254092607911}, {-0.5778026970510641, 0.8377058845493319}, {-0.630648153731509, 0.8776892213966291}}","{-0.8590741700518911, 0.23482038935560465, -0.4548087016455783}"
"{{-0.5821268601306107, 0.8288863843792198}, {-0.5877088915102037, 0.8185488955648327}, {-0.5066468286659773, 0.7801374306050456}}","{0.639542563653244, 0.24407827392542675, 0.7289794959211271}"
"{{-0.5066468286659773, 0.7801374306050456}, {-0.4979087800065768, 0.7892600154653076}, {-0.5821268601306107, 0.8288863843792198}}","{0.6330751729171618, 0.20374011183298726, 0.7467970221326459}"
"{{-0.5877088915102037, 0.8185488955648327}, {-0.5854471638928669, 0.8230783593740671}, {-0.5121663116171834, 0.786079575382729}}","{0.35603541054635734, 0.8572322327496558, 0.3720103299266387}"
"{{-0.5121663116171834, 0.786079575382729}, {-0.5066468286659773, 0.7801374306050456}, {-0.5877088915102037, 0.8185488955648327}}","{0.3901641135669103, 0.806219664647912, 0.44472667653240233}"
"{{-0.5854471638928669, 0.8230783593740671}, {-0.5778026970510641, 0.8377058845493319}, {-0.5127387518004057, 0.8017500735531131}}","{-0.3755224054868868, 0.8572448816239618, -0.3522983620553211}"
"{{-0.5127387518004057, 0.8017500735531131}, {-0.5121663116171834, 0.786079575382729}, {-0.5854471638928669, 0.8230783593740671}}","{-0.41478952839437705, 0.8000709325082919, -0.43340068076744226}"
"{{-0.5778026970510641, 0.8377058845493319}, {-0.5674504358162213, 0.857254092607911}, {-0.5064716135509288, 0.8212658701564352}}","{-0.7261009387184054, 0.2443146178864848, -0.6427190632611043}"
"{{-0.5064716135509288, 0.8212658701564352}, {-0.5127387518004057, 0.8017500735531131}, {-0.5778026970510641, 0.8377058845493319}}","{-0.7156735395411038, 0.19239542804123907, -0.67141297579771}"
"{{-0.4979087800065768, 0.7892600154653076}, {-0.5066468286659773, 0.7801374306050456}, {-0.4127444907100863, 0.748455846840058}}","{0.4728667147938044, 0.21717481189459137, 0.8539509184482817}"
"{{-0.4127444907100863, 0.748455846840058}, {-0.40014770806735594, 0.7562248174759313}, {-0.4979087800065768, 0.7892600154653076}}","{0.4686665785319471, 0.19572747931593948, 0.8614188249671508}"
"{{-0.5066468286659773, 0.7801374306050456}, {-0.5121663116171834, 0.786079575382729}, {-0.427574246765012, 0.7563634160492927}}","{0.2831153219964601, 0.8252992082612551, 0.4885969006186861}"
"{{-0.427574246765012, 0.7563634160492927}, {-0.4127444907100863, 0.748455846840058}, {-0.5066468286659773, 0.7801374306050456}}","{0.29440392750307803, 0.7941404502296832, 0.5316646243448575}"
"{{-0.5121663116171834, 0.786079575382729}, {-0.5127387518004057, 0.8017500735531131}, {-0.4379833940856116, 0.7737683747885046}}","{-0.29670987373705915, 0.823544304339082, -0.4834646105120788}"
"{{-0.4379833940856116, 0.7737683747885046}, {-0.427574246765012, 0.7563634160492927}, {-0.5121663116171834, 0.786079575382729}}","{-0.30882833142847954, 0.787759995438899, -0.5329720924149847}"
"{{-0.5127387518004057, 0.8017500735531131}, {-0.5064716135509288, 0.8212658701564352}, {-0.4365186185111673, 0.7937132059448545}}","{-0.522684471670058, 0.21400746592381792, -0.8252283002926272}"
"{{-0.4365186185111673, 0.7937132059448545}, {-0.4379833940856116, 0.7737683747885046}, {-0.5127387518004057, 0.8017500735531131}}","{-0.5140451911722831, 0.18491195622600004, -0.8375948363482937}"
"{{0.19187548511915106, 0.8688836973899141}, {0.20502225348166156, 0.8819492068703466}, {0.30233699225742705, 0.9016609245347813}}","{0.23331614885238836, -0.3183512478968495, -0.9188123081713745}"
"{{0.30233699225742705, 0.9016609245347813}, {0.2843892524327723, 0.8866017094976937}, {0.19187548511915106, 0.8688836973899141}}","{0.21476105917498264, -0.289143456837681, -0.9328846385432635}"
"{{0.20502225348166156, 0.8819492068703466}, {0.20080758719567507, 0.8503278955855388}, {0.31052989236543105, 0.8783187753563437}}","{0.07143256899662226, -0.9138829296661211, -0.3996440653273989}"
"{{0.31052989236543105, 0.8783187753563437}, {0.30233699225742705, 0.9016609245347813}, {0.20502225348166156, 0.8819492068703466}}","{0.06292952922716308, -0.8908884768107677, -0.4498417457695959}"
"{{0.20080758719567507, 0.8503278955855388}, {0.18636375096799754, 0.8016854734762238}, {0.3080919380498636, 0.8377855684290413}}","{-0.21483806008041936, -0.8948293790005377, 0.39131188381953635}"
"{{0.3080919380498636, 0.8377855684290413}, {0.31052989236543105, 0.8783187753563437}, {0.20080758719567507, 0.8503278955855388}}","{-0.2146618250512702, -0.8940010077806441, 0.39329696026393424}"
"{{0.18636375096799754, 0.8016854734762238}, {0.16699077580763672, 0.7561964605517375}, {0.29445487143159693, 0.7966917803990197}}","{-0.39269410638318136, -0.30108755600616516, 0.8689865490501847}"
"{{0.29445487143159693, 0.7966917803990197}, {0.3080919380498636, 0.8377855684290413}, {0.18636375096799754, 0.8016854734762238}}","{-0.3890026917288473, -0.2914006664477351, 0.8739350990900452}"
"{{0.2843892524327723, 0.8866017094976937}, {0.30233699225742705, 0.9016609245347813}, {0.3579027443541505, 0.9469224074388634}}","{0.7543299037010153, -0.25475778847179653, -0.6050494736758117}"
"{{0.3579027443541505, 0.9469224074388634}, {0.33941140823842003, 0.9323074075081187}, {0.2843892524327723, 0.8866017094976937}}","{0.7585655511694798, -0.2681340230484277, -0.5938707353143515}"
"{{0.30233699225742705, 0.9016609245347813}, {0.31052989236543105, 0.8783187753563437}, {0.37330297568985543, 0.9331556616454404}}","{0.23555221307117535, -0.8925592135077816, -0.3845168465745576}"
"{{0.37330297568985543, 0.9331556616454404}, {0.3579027443541505, 0.9469224074388634}, {0.30233699225742705, 0.9016609245347813}}","{0.2470462517805015, -0.8802512039301186, -0.40512463200943744}"
"{{0.31052989236543105, 0.8783187753563437}, {0.3080919380498636, 0.8377855684290413}, {0.3796680814288364, 0.904351121851102}}","{-0.5879209636063871, -0.7856811097723302, 0.19249450459443532}"
"{{0.3796680814288364, 0.904351121851102}, {0.37330297568985543, 0.9331556616454404}, {0.31052989236543105, 0.8783187753563437}}","{-0.5494287044999185, -0.8277547296895472, 0.11379897252667037}"
"{{0.3080919380498636, 0.8377855684290413}, {0.29445487143159693, 0.7966917803990197}, {0.3719460755213007, 0.8719576332580304}}","{-0.8627339845475918, -0.22347513633137106, 0.45359556363385145}"
"{{0.3719460755213007, 0.8719576332580304}, {0.3796680814288364, 0.904351121851102}, {0.3080919380498636, 0.8377855684290413}}","{-0.8654772023044386, -0.2526306747182344, 0.4325817315637495}"
"{{0.33941140823842003, 0.9323074075081187}, {0.3579027443541505, 0.9469224074388634}, {0.4055575672852047, 1.0085069480319067}}","{0.8977025988892672, -0.24420860265547512, -0.36673178528253525}"
"{{0.4055575672852047, 1.0085069480319067}, {0.3856620785096914, 0.9944301794933417}, {0.33941140823842003, 0.9323074075081187}}","{0.8914987585647604, -0.32441992778227213, -0.3161987886365734}"
"{{0.3579027443541505, 0.9469224074388634}, {0.37330297568985543, 0.9331556616454404}, {0.43077545223969893, 1.0053601049149763}}","{0.3390251934729044, -0.8815315548090961, -0.3285788125648356}"
"{{0.43077545223969893, 1.0053601049149763}, {0.4055575672852047, 1.0085069480319067}, {0.3579027443541505, 0.9469224074388634}}","{0.3120846249907938, -0.8986895811494828, -0.3081561675153084}"
"{{0.37330297568985543, 0.9331556616454404}, {0.3796680814288364, 0.904351121851102}, {0.44917647211363293, 0.9903399528204031}}","{-0.586059153174645, -0.8073476064141069, 0.06873508127317811}"
"{{0.44917647211363293, 0.9903399528204031}, {0.43077545223969893, 1.0053601049149763}, {0.37330297568985543, 0.9331556616454404}}","{-0.4428432148855699, -0.894039462810327, -0.06770026563932441}"
"{{0.3796680814288364, 0.904351121851102}, {0.3719460755213007, 0.8719576332580304}, {0.44937291172340327, 0.9684794602359853}}","{-0.9237188827437497, -0.23500479184874926, 0.3025164019863468}"
"{{0.44937291172340327, 0.9684794602359853}, {0.44917647211363293, 0.9903399528204031}, {0.3796680814288364, 0.904351121851102}}","{-0.9121794076308282, -0.3238642099919275, 0.25107907475649255}"
"{{0.3856620785096914, 0.9944301794933417}, {0.4055575672852047, 1.0085069480319067}, {0.4818230555142661, 1.070908356736323}}","{0.7304289004161985, -0.3060166405689295, -0.610595968813822}"
"{{0.4818230555142661, 1.070908356736323}, {0.45296109020258357, 1.055448814077503}, {0.3856620785096914, 0.9944301794933417}}","{0.7160823831128149, -0.47743985584802434, -0.509192698929678}"
"{{0.4055575672852047, 1.0085069480319067}, {0.43077545223969893, 1.0053601049149763}, {0.5299204987321486, 1.0760596431018423}}","{0.2790527062687987, -0.8820836909721733, -0.3795496663744643}"
"{{0.5299204987321486, 1.0760596431018423}, {0.4818230555142661, 1.070908356736323}, {0.4055575672852047, 1.0085069480319067}}","{0.21277612654846254, -0.9361655702664725, -0.2798577228140812}"
"{{0.43077545223969893, 1.0053601049149763}, {0.44917647211363293, 0.9903399528204031}, {0.5725208178864806, 1.0709038218482043}}","{-0.33408755989659084, -0.9068838130003861, 0.25680197047573966}"
"{{0.5725208178864806, 1.0709038218482043}, {0.5299204987321486, 1.0760596431018423}, {0.43077545223969893, 1.0053601049149763}}","{-0.22113325802122713, -0.9729350090089837, 0.06706377890938096}"
"{{0.44917647211363293, 0.9903399528204031}, {0.44937291172340327, 0.9684794602359853}, {0.5848915048246952, 1.055442217556772}}","{-0.6563963386383814, -0.2919554953045549, 0.6956334058853121}"
"{{0.5848915048246952, 1.055442217556772}, {0.5725208178864806, 1.0709038218482043}, {0.44917647211363293, 0.9903399528204031}}","{-0.6504249462914402, -0.4336635000674502, 0.6236051298305891}"
"{{0.16699077580763672, 0.7561964605517375}, {0.15452575195078844, 0.7419892253189567}, {0.277940611068949, 0.7812518303398264}}","{-0.38820505673816597, 0.30171085961720756, 0.8707855023551799}"
"{{0.277940611068949, 0.7812518303398264}, {0.29445487143159693, 0.7966917803990197}, {0.16699077580763672, 0.7561964605517375}}","{-0.39394183026578794, 0.2913175688361953, 0.8717476174066724}"
"{{0.15452575195078844, 0.7419892253189567}, {0.1563331039995939, 0.7669382395928865}, {0.2688518551932612, 0.8001724556585252}}","{-0.21404636962233176, 0.8949886327462675, 0.39138152601581344}"
"{{0.2688518551932612, 0.8001724556585252}, {0.277940611068949, 0.7812518303398264}, {0.15452575195078844, 0.7419892253189567}}","{-0.2154926024043934, 0.8939525947316916, 0.3929525374411754}"
"{{0.1563331039995939, 0.7669382395928865}, {0.16999667436045124, 0.8162762460180772}, {0.2698868877219246, 0.8408169785307141}}","{0.04743183739047545, 0.9151922550521439, -0.4002166377030507}"
"{{0.2698868877219246, 0.8408169785307141}, {0.2688518551932612, 0.8001724556585252}, {0.1563331039995939, 0.7669382395928865}}","{0.08821732928505252, 0.8930237538037499, -0.44127800529379635}"
"{{0.16999667436045124, 0.8162762460180772}, {0.19187548511915106, 0.8688836973899141}, {0.2843892524327723, 0.8866017094976937}}","{0.21255432031093868, 0.3199057849558104, -0.9232989492406899}"
"{{0.2843892524327723, 0.8866017094976937}, {0.2698868877219246, 0.8408169785307141}, {0.16999667436045124, 0.8162762460180772}}","{0.2375927247175317, 0.28998320364372027, -0.9270703526517413}"
"{{0.29445487143159693, 0.7966917803990197}, {0.277940611068949, 0.7812518303398264}, {0.3546184424109582, 0.8573830486925804}}","{-0.8702433399152345, 0.22056276725602694, 0.44048677055451}"
"{{0.3546184424109582, 0.8573830486925804}, {0.3719460755213007, 0.8719576332580304}, {0.29445487143159693, 0.7966917803990197}}","{-0.8559334399649777, 0.2546760291036188, 0.45002007349643036}"
"{{0.277940611068949, 0.7812518303398264}, {0.2688518551932612, 0.8001724556585252}, {0.33913544795546485, 0.8690915471434579}}","{-0.6174133133968042, 0.7676916421099086, 0.17161102259170782}"
"{{0.33913544795546485, 0.8690915471434579}, {0.3546184424109582, 0.8573830486925804}, {0.277940611068949, 0.7812518303398264}}","{-0.5210739029814216, 0.8407985268810618, 0.14676452168812623}"
"{{0.2688518551932612, 0.8001724556585252}, {0.2698868877219246, 0.8408169785307141}, {0.3316739773779153, 0.8977434693584226}}","{0.22160144991405115, 0.8935739850011287, -0.3904079030004297}"
