"{-0.8359969364765728, 2.429346373862461}","{-0.933921551279611, 2.363805024786121}","{-0.9425674947168673, 2.3801555469300326}"
"{-0.9378053639388443, 2.3450631199080356}","{-1.0078938364748897, 2.240342913533686}","{-0.9617650558186479, 2.0762149347763974}"
"{-1.1550839905555785, 1.831866531894346}","{-1.1751141511713459, 1.8209407284076173}","{-1.2043763146101893, 1.892432447708289}"
"{-0.29431937157192345, 1.8221345363610089}","{-0.22404648791008774, 1.7171385807721486}","{-0.24473087395159718, 1.8193963922797398}"
"{-0.5828026065931785, 2.3948668514278832}","{-0.7036288779845958, 2.418724268072048}","{-0.7149412899149489, 2.4532495422141554}"
"{-0.5950874052989463, 2.4471318339299324}","{-0.7187935768605973, 2.4715582366555973}","{-0.7149412899149489, 2.468610055827978}"
"{-1.2348605764334457, 1.9210199816681943}","{-1.2043763146101893, 1.892432447708289}","{-1.1751141511713459, 1.8209407284076173}"
"{-1.0078938364748897, 2.240342913533686}","{-0.9378053639388443, 2.3450631199080356}","{-0.9448270869806511, 2.3747114541637733}"
"{-0.7036288779845958, 2.440712670509067}","{-0.5741725984046975, 2.415150712907984}","{-0.5878560072495047, 2.4435165102285756}"
"{-1.079331363147719, 1.9964995278912068}","{-1.1026413311445409, 2.0395384271749046}","{-1.1781369178486316, 2.0240778036713154}"
"{-1.2043763146101893, 1.892432447708289}","{-1.1744323765440994, 1.8868593529428712}","{-1.1550839905555785, 1.831866531894346}"
"{-0.8071812832761579, 1.512910802561358}","{-0.7837082200226181, 1.3940313147320949}","{-0.7333597570078083, 1.3577103408775868}"
"{-0.5938847496767126, 2.429346373862461}","{-0.7149412899149489, 2.4532495422141554}","{-0.7187935768605973, 2.4715582366555973}"
"{-1.224710001286734, 2.0184061823781363}","{-1.2099515333834714, 2.040768864377037}","{-1.1266953152482837, 2.0602245319930255}"
"{-0.8158251411875321, 2.3745829899477817}","{-0.7036288779845958, 2.396736745171127}","{-0.7174533991596829, 2.4115967373806675}"
"{-0.9065818324782777, 2.313839588447469}","{-0.8158251411875321, 2.3745829899477817}","{-0.819203537045258, 2.3915062485706984}"
"{-0.8341804660563784, 1.4575422811272498}","{-0.8598094000977538, 1.5873404309496992}","{-0.9049537892012661, 1.68460419171638}"
"{-1.1026413311445409, 2.0395384271749046}","{-1.1266953152482837, 2.0602245319930255}","{-1.2099515333834714, 2.040768864377037}"
"{-0.24157491480183985, 1.4298991921069564}","{-0.25979183050928245, 1.5221592669383475}","{-0.26710358122087047, 1.498388482962156}"
"{-1.1609976041050623, 1.9128901698168244}","{-1.1744323765440994, 1.8868593529428712}","{-1.1471911646612458, 1.9164029709054138}"
"{-1.1471911646612458, 1.9164029709054138}","{-1.1334024246027388, 1.93864824520023}","{-1.1609976041050623, 1.9128901698168244}"
"{-1.0136312493688409, 2.2719091524102906}","{-0.9448270869806511, 2.3747114541637733}","{-0.9425674947168673, 2.3801555469300326}"
"{-0.28137645742771983, 1.937669767337102}","{-0.35491339895042684, 2.047543112832871}","{-0.3177072256183375, 1.9284316966701693}"
"{-0.7149412899149489, 2.468610055827978}","{-0.5878560072495047, 2.4435165102285756}","{-0.5950874052989463, 2.4471318339299324}"
"{-1.224710001286734, 2.0184061823781363}","{-1.2099515333834714, 1.9702614690398597}","{-1.2348605764334457, 1.9210199816681943}"
"{-1.1471911646612458, 1.9849829964594923}","{-1.1334024246027388, 1.93864824520023}","{-1.0689726862548037, 1.9483144644489434}"
"{-0.7174533991596829, 2.4115967373806675}","{-0.819203537045258, 2.3915062485706984}","{-0.8158251411875321, 2.3745829899477817}"
"{-1.2043763146101893, 1.892432447708289}","{-1.2348605764334457, 1.9210199816681943}","{-1.2099515333834714, 1.9702614690398597}"
"{-1.0689726862548037, 1.9483144644489434}","{-1.079331363147719, 1.9964995278912068}","{-1.1471911646612458, 1.9849829964594923}"
"{-0.999462006679339, 2.2658804099830827}","{-0.933921551279611, 2.363805024786121}","{-0.922193598208561, 2.3294513541777526}"
"{-0.7149412899149489, 2.4532495422141554}","{-0.5938847496767126, 2.429346373862461}","{-0.5828026065931785, 2.3948668514278832}"
"{-0.4694523920303476, 2.3450631199080356}","{-0.5741725984046975, 2.415150712907984}","{-0.5137897515133316, 2.256767398963512}"
"{-1.0095419847328244, 2.2800869021434425}","{-0.9425674947168673, 2.3801555469300326}","{-0.933921551279611, 2.363805024786121}"
"{-0.7187935768605973, 2.4715582366555973}","{-0.5950874052989463, 2.4471318339299324}","{-0.5938847496767126, 2.429346373862461}"
"{-0.22087429662961058, 1.4623401707891457}","{-0.24153350739243423, 1.5669700007007046}","{-0.25979183050928245, 1.5221592669383475}"
"{-1.1744323765440994, 1.8868593529428712}","{-1.2043763146101893, 1.892432447708289}","{-1.1781369178486316, 1.9313706617794903}"
"{-0.9448270869806511, 2.3747114541637733}","{-1.0136312493688409, 2.2719091524102906}","{-1.0078938364748897, 2.240342913533686}"
"{-0.819203537045258, 2.3915062485706984}","{-0.9015106878136059, 2.336417486132971}","{-0.9065818324782777, 2.313839588447469}"
"{-0.5137897515133316, 2.256767398963512}","{-0.4056287276844791, 2.18437595860525}","{-0.4694523920303476, 2.3450631199080356}"
"{-0.9617650558186479, 2.0762149347763974}","{-0.9881664304636351, 1.9425035147172967}","{-0.9466710961958602, 1.8018423838374735}"
"{-0.8598094000977538, 1.5873404309496992}","{-0.8341804660563784, 1.4575422811272498}","{-0.7837082200226181, 1.3940313147320949}"
"{-1.1266953152482837, 2.0602245319930255}","{-1.1378845173351462, 2.0394289598912305}","{-1.224710001286734, 2.0184061823781363}"
"{-0.9881664304636351, 1.9425035147172967}","{-0.9617650558186479, 2.0762149347763974}","{-1.0078938364748897, 2.240342913533686}"
"{-1.1781369178486316, 1.9313706617794903}","{-1.1471911646612458, 1.9164029709054138}","{-1.1744323765440994, 1.8868593529428712}"
"{-1.2099515333834714, 1.9702614690398597}","{-1.1781369178486316, 1.9313706617794903}","{-1.2043763146101893, 1.892432447708289}"
"{-1.1026413311445409, 2.0395384271749046}","{-1.079331363147719, 1.9964995278912068}","{-0.9786233422597059, 1.9981558981558982}"
"{-0.922193598208561, 2.3294513541777526}","{-0.9876090954586914, 2.231712905345205}","{-0.999462006679339, 2.2658804099830827}"
"{-1.2099515333834714, 1.9702614690398597}","{-1.224710001286734, 2.0184061823781363}","{-1.1378845173351462, 2.0394289598912305}"
"{-0.6157032612741077, 2.3915062485706984}","{-0.7174533991596829, 2.4115967373806675}","{-0.7036288779845958, 2.396736745171127}"
"{-0.9425674947168673, 2.3801555469300326}","{-1.0095419847328244, 2.2800869021434425}","{-1.0136312493688409, 2.2719091524102906}"
"{-1.1266953152482837, 2.0602245319930255}","{-1.1026413311445409, 2.0395384271749046}","{-0.9871130828435174, 2.041766146884089}"
"{-0.7036288779845958, 2.396736745171127}","{-0.5914334943177572, 2.3745829899477817}","{-0.6157032612741077, 2.3915062485706984}"
"{-0.933921551279611, 2.363805024786121}","{-0.999462006679339, 2.2658804099830827}","{-1.0095419847328244, 2.2800869021434425}"
"{-0.3177072256183375, 1.9284316966701693}","{-0.24473087395159718, 1.8193963922797398}","{-0.28137645742771983, 1.937669767337102}"
"{-0.9673252339785905, 2.2230820176206265}","{-0.9065818324782777, 2.313839588447469}","{-0.9015106878136059, 2.336417486132971}"
"{-0.2014257923555139, 1.512910802561358}","{-0.22489923383675445, 1.631790290390621}","{-0.24153350739243423, 1.5669700007007046}"
"{-0.26710358122087047, 1.498388482962156}","{-0.25000720609005794, 1.4118053990967974}","{-0.24157491480183985, 1.4298991921069564}"
"{-1.1334024246027388, 1.93864824520023}","{-1.1471911646612458, 1.9164029709054138}","{-1.079331363147719, 1.9275216127726889}"
"{-1.079331363147719, 1.9275216127726889}","{-1.0689726862548037, 1.9483144644489434}","{-1.1334024246027388, 1.93864824520023}"
"{-0.6272239611612336, 1.2551832376344965}","{-0.6741006064292442, 1.3252223152314389}","{-0.693474297562022, 1.3376391172755653}"
"{-0.8783387977681802, 1.5498119911530202}","{-0.9049537892012661, 1.68460419171638}","{-0.9466710961958602, 1.8018423838374735}"
"{-0.4850554928492466, 2.3747114541637733}","{-0.5878560072495047, 2.4435165102285756}","{-0.5741725984046975, 2.415150712907984}"
"{-0.9786233422597059, 1.9981558981558982}","{-0.9871130828435174, 2.041766146884089}","{-1.1026413311445409, 2.0395384271749046}"
"{-0.819203537045258, 2.3915062485706984}","{-0.7174533991596829, 2.4115967373806675}","{-0.7273090927273637, 2.369436653650864}"
"{-1.079331363147719, 1.9964995278912068}","{-1.0689726862548037, 1.9483144644489434}","{-0.9748512742524718, 1.9497025485049435}"
"{-0.9015106878136059, 2.336417486132971}","{-0.819203537045258, 2.3915062485706984}","{-0.8009064089568115, 2.3549050179781714}"
"{-0.25979183050928245, 1.5221592669383475}","{-0.24157491480183985, 1.4298991921069564}","{-0.22087429662961058, 1.4623401707891457}"
"{-1.1781369178486316, 1.9313706617794903}","{-1.2099515333834714, 1.9702614690398597}","{-1.1266953152482837, 1.9890449544836803}"
"{-1.1378845173351462, 2.0394289598912305}","{-1.1266953152482837, 2.0602245319930255}","{-0.9958784745540789, 2.063033490034086}"
"{-0.4850641577606307, 2.3294513541777526}","{-0.5828026065931785, 2.3948668514278832}","{-0.5938847496767126, 2.429346373862461}"
"{-0.4950196590043272, 2.3801555469300326}","{-0.5950874052989463, 2.4471318339299324}","{-0.5878560072495047, 2.4435165102285756}"
"{-0.9748512742524718, 1.9497025485049435}","{-0.9786233422597059, 1.9981558981558982}","{-1.079331363147719, 1.9964995278912068}"
"{-0.9871130828435174, 2.041766146884089}","{-0.9958784745540789, 2.063033490034086}","{-1.1266953152482837, 2.0602245319930255}"
"{-0.6435243440337456, 1.2630079121088629}","{-0.693474297562022, 1.3376391172755653}","{-0.7333597570078083, 1.3577103408775868}"
"{-1.1471911646612458, 1.9164029709054138}","{-1.1781369178486316, 1.9313706617794903}","{-1.1026413311445409, 1.9461231552822056}"
"{-1.1378845173351462, 2.0394289598912305}","{-1.1266953152482837, 1.9890449544836803}","{-1.2099515333834714, 1.9702614690398597}"
"{-0.3332372873262167, 2.0762149347763974}","{-0.4056287276844791, 2.18437595860525}","{-0.35491339895042684, 2.047543112832871}"
"{-0.49596102855028684, 2.363805024786121}","{-0.5938847496767126, 2.429346373862461}","{-0.5950874052989463, 2.4471318339299324}"
"{-0.9049537892012661, 1.68460419171638}","{-0.8783387977681802, 1.5498119911530202}","{-0.8341804660563784, 1.4575422811272498}"
"{-0.9015106878136059, 2.336417486132971}","{-0.9565985534345842, 2.2541103353646235}","{-0.9673252339785905, 2.2230820176206265}"
"{-0.19841755386871243, 1.5873404309496992}","{-0.22404648791008774, 1.7171385807721486}","{-0.22489923383675445, 1.631790290390621}"
"{-1.1026413311445409, 1.9461231552822056}","{-1.079331363147719, 1.9275216127726889}","{-1.1471911646612458, 1.9164029709054138}"
"{-0.5741725984046975, 2.415150712907984}","{-0.4694523920303476, 2.3450631199080356}","{-0.4850554928492466, 2.3747114541637733}"
"{-0.7273090927273637, 2.369436653650864}","{-0.8009064089568115, 2.3549050179781714}","{-0.819203537045258, 2.3915062485706984}"
"{-1.0334549145398753, 2.1108866339537875}","{-1.0078938364748897, 2.240342913533686}","{-1.0136312493688409, 2.2719091524102906}"
"{-1.1266953152482837, 1.9890449544836803}","{-1.1026413311445409, 1.9461231552822056}","{-1.1781369178486316, 1.9313706617794903}"
"{-0.24153350739243423, 1.5669700007007046}","{-0.22087429662961058, 1.4623401707891457}","{-0.2014257923555139, 1.512910802561358}"
"{-0.7174533991596829, 2.4115967373806675}","{-0.6157032612741077, 2.3915062485706984}","{-0.6537117764979158, 2.3549050179781714}"
"{-0.6767131467427896, 1.273073747642738}","{-0.7333597570078083, 1.3577103408775868}","{-0.7837082200226181, 1.3940313147320949}"
"{-0.9565985534345842, 2.2541103353646235}","{-0.9015106878136059, 2.336417486132971}","{-0.8604412038783759, 2.315059389333103}"
"{-0.8009064089568115, 2.3549050179781714}","{-0.8604412038783759, 2.315059389333103}","{-0.9015106878136059, 2.336417486132971}"
"{-0.5878560072495047, 2.4435165102285756}","{-0.4850554928492466, 2.3747114541637733}","{-0.4950196590043272, 2.3801555469300326}"
"{-1.0387247949682432, 2.1448238697448465}","{-1.0136312493688409, 2.2719091524102906}","{-1.0095419847328244, 2.2800869021434425}"
"{-1.0689726862548037, 1.9483144644489434}","{-1.079331363147719, 1.9275216127726889}","{-0.9786233422597059, 1.9291207563934833}"
"{-1.0078938364748897, 2.240342913533686}","{-1.0334549145398753, 2.1108866339537875}","{-0.9881664304636351, 1.9425035147172967}"
"{-0.35491339895042684, 2.047543112832871}","{-0.28137645742771983, 1.937669767337102}","{-0.3332372873262167, 2.0762149347763974}"
"{-0.693474297562022, 1.3376391172755653}","{-0.6435243440337456, 1.2630079121088629}","{-0.6272239611612336, 1.2551832376344965}"
"{-0.5938847496767126, 2.429346373862461}","{-0.49596102855028684, 2.363805024786121}","{-0.4850641577606307, 2.3294513541777526}"
"{-0.5333961105057599, 2.336417486132971}","{-0.6157032612741077, 2.3915062485706984}","{-0.5914334943177572, 2.3745829899477817}"
"{-1.0233642813544206, 2.1448238697448465}","{-0.999462006679339, 2.2658804099830827}","{-0.9876090954586914, 2.231712905345205}"
"{-0.9786233422597059, 1.9291207563934833}","{-0.9748512742524718, 1.9497025485049435}","{-1.0689726862548037, 1.9483144644489434}"
"{-0.5950874052989463, 2.4471318339299324}","{-0.4950196590043272, 2.3801555469300326}","{-0.49596102855028684, 2.363805024786121}"
"{-0.9958784745540789, 2.063033490034086}","{-0.9999582996113354, 2.0424680162274083}","{-1.1378845173351462, 2.0394289598912305}"
"{-1.1266953152482837, 1.9890449544836803}","{-1.1378845173351462, 2.0394289598912305}","{-0.9999582996113354, 2.0424680162274083}"
"{-0.6537117764979158, 2.3549050179781714}","{-0.7273090927273637, 2.369436653650864}","{-0.7174533991596829, 2.4115967373806675}"
"{-1.0339674889665187, 2.1563807305817915}","{-1.0095419847328244, 2.2800869021434425}","{-0.999462006679339, 2.2658804099830827}"
"{-0.9198516483103973, 1.666015000337845}","{-0.9466710961958602, 1.8018423838374735}","{-0.9881664304636351, 1.9425035147172967}"
"{-0.5914334943177572, 2.3745829899477817}","{-0.500675923490914, 2.313839588447469}","{-0.5333961105057599, 2.336417486132971}"
"{-0.9894781096658379, 2.1108866339537875}","{-0.9673252339785905, 2.2230820176206265}","{-0.9565985534345842, 2.2541103353646235}"
"{-0.2526938852796715, 1.7006305217825497}","{-0.24119540300857498, 1.6033468274121467}","{-0.13872333249009194, 1.6755572645248333}"
"{-0.2181155315593048, 1.68460419171638}","{-0.24473087395159718, 1.8193963922797398}","{-0.22404648791008774, 1.7171385807721486}"
"{-0.7333597570078083, 1.3577103408775868}","{-0.6767131467427896, 1.273073747642738}","{-0.6435243440337456, 1.2630079121088629}"
"{-1.079331363147719, 1.9275216127726889}","{-1.1026413311445409, 1.9461231552822056}","{-0.9871130828435174, 1.9482488406097074}"
"{-0.22489923383675445, 1.631790290390621}","{-0.2014257923555139, 1.512910802561358}","{-0.19841755386871243, 1.5873404309496992}"
"{-1.1026413311445409, 1.9461231552822056}","{-1.1266953152482837, 1.9890449544836803}","{-0.9958784745540789, 1.9917568646333583}"
"{-1.0136312493688409, 2.2719091524102906}","{-1.0387247949682432, 2.1448238697448465}","{-1.0334549145398753, 2.1108866339537875}"
"{-0.9466710961958602, 1.8018423838374735}","{-0.9198516483103973, 1.666015000337845}","{-0.8783387977681802, 1.5498119911530202}"
"{-0.7193468511913542, 1.2978675522237897}","{-0.7837082200226181, 1.3940313147320949}","{-0.8341804660563784, 1.4575422811272498}"
"{-0.3993647990303994, 2.240342913533686}","{-0.4694523920303476, 2.3450631199080356}","{-0.4056287276844791, 2.18437595860525}"
"{-0.9876090954586914, 2.231712905345205}","{-1.0114665121028565, 2.1108866339537875}","{-1.0233642813544206, 2.1448238697448465}"
"{-0.8604412038783759, 2.315059389333103}","{-0.9002868325234444, 2.2555245944115385}","{-0.9565985534345842, 2.2541103353646235}"
"{-0.9871130828435174, 1.9482488406097074}","{-0.9786233422597059, 1.9291207563934833}","{-1.079331363147719, 1.9275216127726889}"
"{-1.0095419847328244, 2.2800869021434425}","{-1.0339674889665187, 2.1563807305817915}","{-1.0387247949682432, 2.1448238697448465}"
"{-0.25979183050928245, 1.3376391172755653}","{-0.24157491480183985, 1.4298991921069564}","{-0.25000720609005794, 1.4118053990967974}"
"{-0.9999582996113354, 2.0424680162274083}","{-0.9958784745540789, 1.9917568646333583}","{-1.1266953152482837, 1.9890449544836803}"
"{-0.999462006679339, 2.2658804099830827}","{-1.0233642813544206, 2.1448238697448465}","{-1.0339674889665187, 2.1563807305817915}"
"{-0.13872333249009194, 1.6755572645248333}","{-0.15790257708922992, 1.7566217604549788}","{-0.2526938852796715, 1.7006305217825497}"
"{-0.8009064089568115, 2.3549050179781714}","{-0.7273090927273637, 2.369436653650864}","{-0.7375950345102278, 2.3179495595635653}"
"{-0.2653435810203628, 1.7638718793825912}","{-0.2526938852796715, 1.7006305217825497}","{-0.15790257708922992, 1.7566217604549788}"
"{-0.8604412038783759, 2.315059389333103}","{-0.8009064089568115, 2.3549050179781714}","{-0.7788726966290064, 2.309799134432227}"
"{-0.9958784745540789, 1.9917568646333583}","{-0.9871130828435174, 1.9482488406097074}","{-1.1026413311445409, 1.9461231552822056}"
"{-0.5941778907127174, 2.315059389333103}","{-0.6537117764979158, 2.3549050179781714}","{-0.6157032612741077, 2.3915062485706984}"
"{-0.6157032612741077, 2.3915062485706984}","{-0.5333961105057599, 2.336417486132971}","{-0.5941778907127174, 2.315059389333103}"
"{-0.4056287276844791, 2.18437595860525}","{-0.3332372873262167, 2.0762149347763974}","{-0.3993647990303994, 2.240342913533686}"
"{-0.7837082200226181, 1.3940313147320949}","{-0.7193468511913542, 1.2978675522237897}","{-0.6767131467427896, 1.273073747642738}"
"{-0.24119540300857498, 1.6033468274121467}","{-0.23630770161458026, 1.5123692903333135}","{-0.1304439329430018, 1.5933705164047451}"
"{-0.9766890422445531, 2.1523601974790485}","{-0.9565985534345842, 2.2541103353646235}","{-0.9002868325234444, 2.2555245944115385}"
"{-0.1304439329430018, 1.5933705164047451}","{-0.13872333249009194, 1.6755572645248333}","{-0.24119540300857498, 1.6033468274121467}"
"{-0.4162513304610567, 2.2719091524102906}","{-0.4850554928492466, 2.3747114541637733}","{-0.4694523920303476, 2.3450631199080356}"
"{-0.9565985534345842, 2.2541103353646235}","{-0.9766890422445531, 2.1523601974790485}","{-0.9894781096658379, 2.1108866339537875}"
"{-0.22404648791008774, 1.7171385807721486}","{-0.19841755386871243, 1.5873404309496992}","{-0.2181155315593048, 1.68460419171638}"
"{-0.24153350739243423, 1.3577103408775868}","{-0.22087429662961058, 1.4623401707891457}","{-0.24157491480183985, 1.4298991921069564}"
"{-0.9617650558186479, 1.8087920946581961}","{-0.9881664304636351, 1.9425035147172967}","{-1.0334549145398753, 2.1108866339537875}"
"{-0.41964866051050037, 2.231712905345205}","{-0.4850641577606307, 2.3294513541777526}","{-0.49596102855028684, 2.363805024786121}"
"{-0.7273090927273637, 2.369436653650864}","{-0.6537117764979158, 2.3549050179781714}","{-0.6963173723914492, 2.309799134432227}"
"{-0.254556784311959, 1.8018423838374735}","{-0.28137645742771983, 1.937669767337102}","{-0.24473087395159718, 1.8193963922797398}"
"{-0.42804516898837, 2.2800869021434425}","{-0.4950196590043272, 2.3801555469300326}","{-0.4850554928492466, 2.3747114541637733}"
"{-0.5571854718165407, 1.2083071806187353}","{-0.6272239611612336, 1.2551832376344965}","{-0.6435243440337456, 1.2630079121088629}"
"{-0.9002868325234444, 2.2555245944115385}","{-0.8604412038783759, 2.315059389333103}","{-0.8122617798536981, 2.287452033272912}"
"{-0.25000720609005794, 1.4118053990967974}","{-0.26710358122087047, 1.3252223152314389}","{-0.25979183050928245, 1.3376391172755653}"
"{-0.43042057315055865, 2.2658804099830827}","{-0.49596102855028684, 2.363805024786121}","{-0.4950196590043272, 2.3801555469300326}"
"{-0.7375950345102278, 2.3179495595635653}","{-0.7788726966290064, 2.309799134432227}","{-0.8009064089568115, 2.3549050179781714}"
"{-0.7639075823945428, 1.3525463255383896}","{-0.8341804660563784, 1.4575422811272498}","{-0.8783387977681802, 1.5498119911530202}"
"{-0.9881664304636351, 1.9425035147172967}","{-0.9617650558186479, 1.8087920946581961}","{-0.9198516483103973, 1.666015000337845}"
"{-0.15790257708922992, 1.7566217604549788}","{-0.17854407298584335, 1.803303994662264}","{-0.2653435810203628, 1.7638718793825912}"
"{-0.7788726966290064, 2.309799134432227}","{-0.8122617798536981, 2.287452033272912}","{-0.8604412038783759, 2.315059389333103}"
"{-0.6963173723914492, 2.309799134432227}","{-0.7375950345102278, 2.3179495595635653}","{-0.7273090927273637, 2.369436653650864}"
"{-0.4783082448847816, 2.2541103353646235}","{-0.5333961105057599, 2.336417486132971}","{-0.500675923490914, 2.313839588447469}"
"{-0.15790257708922992, 1.7566217604549788}","{-0.13872333249009194, 1.6755572645248333}","{-0.10264977956429627, 1.8086919787242475}"
"{-0.5688937346583733, 1.2130579585805867}","{-0.6435243440337456, 1.2630079121088629}","{-0.6767131467427896, 1.273073747642738}"
"{-0.4694523920303476, 2.3450631199080356}","{-0.3993647990303994, 2.240342913533686}","{-0.4162513304610567, 2.2719091524102906}"
"{-0.24157491480183985, 1.4298991921069564}","{-0.25979183050928245, 1.3376391172755653}","{-0.24153350739243423, 1.3577103408775868}"
"{-0.8341804660563784, 1.4575422811272498}","{-0.7639075823945428, 1.3525463255383896}","{-0.7193468511913542, 1.2978675522237897}"
"{-0.9002868325234444, 2.2555245944115385}","{-0.9148184681961371, 2.1819272781820906}","{-0.9766890422445531, 2.1523601974790485}"
"{-0.17854407298584335, 1.803303994662264}","{-0.15790257708922992, 1.7566217604549788}","{-0.12437672714165562, 1.8662988856181666}"
"{-0.22489923383675445, 1.3940313147320949}","{-0.2014257923555139, 1.512910802561358}","{-0.22087429662961058, 1.4623401707891457}"
"{-1.0078938364748897, 1.981430354373889}","{-1.0334549145398753, 2.1108866339537875}","{-1.0387247949682432, 2.1448238697448465}"
"{-0.4850554928492466, 2.3747114541637733}","{-0.4162513304610567, 2.2719091524102906}","{-0.42804516898837, 2.2800869021434425}"
"{-0.8122617798536981, 2.287452033272912}","{-0.8346099874055649, 2.2540622124531855}","{-0.9002868325234444, 2.2555245944115385}"
"{-0.49596102855028684, 2.363805024786121}","{-0.43042057315055865, 2.2658804099830827}","{-0.41964866051050037, 2.231712905345205}"
"{-0.6537117764979158, 2.3549050179781714}","{-0.5941778907127174, 2.315059389333103}","{-0.6629282891667574, 2.287452033272912}"
"{-0.24473087395159718, 1.8193963922797398}","{-0.2181155315593048, 1.68460419171638}","{-0.254556784311959, 1.8018423838374735}"
"{-0.4950196590043272, 2.3801555469300326}","{-0.42804516898837, 2.2800869021434425}","{-0.43042057315055865, 2.2658804099830827}"
"{-0.6435243440337456, 1.2630079121088629}","{-0.5688937346583733, 1.2130579585805867}","{-0.5571854718165407, 1.2083071806187353}"
"{-0.10264977956429627, 1.8086919787242475}","{-0.12437672714165562, 1.8662988856181666}","{-0.15790257708922992, 1.7566217604549788}"
"{-0.999462006679339, 2.0237682231832226}","{-1.0233642813544206, 2.1448238697448465}","{-1.0114665121028565, 2.1108866339537875}"
"{-1.0136312493688409, 2.0177394807560147}","{-1.0387247949682432, 2.1448238697448465}","{-1.0339674889665187, 2.1563807305817915}"
"{-0.500675923490914, 2.313839588447469}","{-0.43993340152669885, 2.2230820176206265}","{-0.4783082448847816, 2.2541103353646235}"
"{-0.6629282891667574, 2.287452033272912}","{-0.6963173723914492, 2.309799134432227}","{-0.6537117764979158, 2.3549050179781714}"
"{-0.9148184681961371, 2.1819272781820906}","{-0.9002868325234444, 2.2555245944115385}","{-0.8346099874055649, 2.2540622124531855}"
"{-0.27152191290445904, 1.7377402425885378}","{-0.2653435810203628, 1.7638718793825912}","{-0.17854407298584335, 1.803303994662264}"
"{-0.3068362364318153, 1.9425035147172967}","{-0.3332372873262167, 2.0762149347763974}","{-0.28137645742771983, 1.937669767337102}"
"{-1.0095419847328244, 2.0326754575121115}","{-1.0339674889665187, 2.1563807305817915}","{-1.0233642813544206, 2.1448238697448465}"
"{-0.5543313529312829, 2.2555245944115385}","{-0.5941778907127174, 2.315059389333103}","{-0.5333961105057599, 2.336417486132971}"
"{-0.8053622355259159, 1.4407766867625906}","{-0.8783387977681802, 1.5498119911530202}","{-0.9198516483103973, 1.666015000337845}"
"{-0.9673252339785905, 1.9986912502869485}","{-0.9894781096658379, 2.1108866339537875}","{-0.9766890422445531, 2.1523601974790485}"
"{-0.13872333249009194, 1.6755572645248333}","{-0.1304439329430018, 1.5933705164047451}","{-0.09309551300263548, 1.7439059569647606}"
"{-0.7788726966290064, 2.309799134432227}","{-0.7375950345102278, 2.3179495595635653}","{-0.7532871568306198, 2.3069409761848267}"
"{-0.13872333249009194, 1.5624897883464035}","{-0.1304439329430018, 1.5933705164047451}","{-0.23630770161458026, 1.5123692903333135}"
"{-0.8122617798536981, 2.287452033272912}","{-0.7788726966290064, 2.309799134432227}","{-0.7717662323966209, 2.3032924298407176}"
"{-1.0334549145398753, 2.1108866339537875}","{-1.0078938364748897, 1.981430354373889}","{-0.9617650558186479, 1.8087920946581961}"
"{-0.09309551300263548, 1.7439059569647606}","{-0.10264977956429627, 1.8086919787242475}","{-0.13872333249009194, 1.6755572645248333}"
"{-0.5333961105057599, 2.336417486132971}","{-0.4783082448847816, 2.2541103353646235}","{-0.5543313529312829, 2.2555245944115385}"
"{-0.5920765535079409, 1.216426954585198}","{-0.6767131467427896, 1.273073747642738}","{-0.7193468511913542, 1.2978675522237897}"
"{-0.22087429662961058, 1.4623401707891457}","{-0.24153350739243423, 1.3577103408775868}","{-0.22489923383675445, 1.3940313147320949}"
"{-0.12437672714165562, 1.8662988856181666}","{-0.147118616450138, 1.8938301030160818}","{-0.17854407298584335, 1.803303994662264}"
"{-0.7375950345102278, 2.3179495595635653}","{-0.6963173723914492, 2.309799134432227}","{-0.7348080812646186, 2.3032924298407176}"
"{-0.23630770161458026, 1.5123692903333135}","{-0.24119540300857498, 1.4839543310976127}","{-0.13872333249009194, 1.5624897883464035}"
"{-0.8346099874055649, 2.2540622124531855}","{-0.8122617798536981, 2.287452033272912}","{-0.7867142744149784, 2.2932881172717443}"
"{-0.8783387977681802, 1.5498119911530202}","{-0.8053622355259159, 1.4407766867625906}","{-0.7639075823945428, 1.3525463255383896}"
"{-0.30974178403755875, 1.2630079121088629}","{-0.25979183050928245, 1.3376391172755653}","{-0.26710358122087047, 1.3252223152314389}"
"{-0.6767131467427896, 1.273073747642738}","{-0.5920765535079409, 1.216426954585198}","{-0.5688937346583733, 1.2130579585805867}"
"{-0.9565985534345842, 2.050610059593473}","{-0.9766890422445531, 2.1523601974790485}","{-0.9148184681961371, 2.1819272781820906}"
"{-0.22404648791008774, 1.4575422811272498}","{-0.19841755386871243, 1.5873404309496992}","{-0.2014257923555139, 1.512910802561358}"
"{-0.8346099874055649, 2.2540622124531855}","{-0.8427594905431097, 2.212785103530683}","{-0.9148184681961371, 2.1819272781820906}"
"{-0.7532871568306198, 2.3069409761848267}","{-0.7717662323966209, 2.3032924298407176}","{-0.7788726966290064, 2.309799134432227}"
"{-1.0114665121028565, 2.1108866339537875}","{-0.9876090954586914, 1.99006036256237}","{-0.999462006679339, 2.0237682231832226}"
"{-1.0387247949682432, 2.1448238697448465}","{-1.0136312493688409, 2.0177394807560147}","{-1.0078938364748897, 1.981430354373889}"
"{-0.7717662323966209, 2.3032924298407176}","{-0.7867142744149784, 2.2932881172717443}","{-0.8122617798536981, 2.287452033272912}"
